instance family sequential-induced-nofilter-except-0 sequential-induced-nofilter-except-1 sequential-induced-nofilter-except-2 sequential-induced-nofilter-except-3
g2-g86-normed 11 58 18 14 18
g2-g93-normed 11 49 57 49 62
g20-g58-normed 11 14 29 43 56
g20-g59-normed 11 20 28 42 56
g20-g60-normed 11 184 373 584 774
g20-g66-normed 11 36 73 110 161
g20-g73-normed 11 395 826 1273 1686
g20-g82-normed 11 235 481 725 986
g20-g86-normed 11 291 521 784 1039
g20-g93-normed 11 205601 413459 620790 805714
g21-g58-normed 11 15 29 39 71
g21-g59-normed 11 15 39 40 60
g21-g60-normed 11 29 72 77 115
g21-g66-normed 11 46 90 120 204
g21-g73-normed 11 89 173 254 365
g21-g82-normed 11 298 584 779 1193
g21-g86-normed 11 323 632 843 1295
g21-g93-normed 11 131754 233978 453191 569425
g22-g58-normed 11 37 74 103 131
g22-g59-normed 11 48 73 100 128
g22-g60-normed 11 1667 4169 4777 5179
g22-g66-normed 11 69 96 174 177
g22-g73-normed 11 3603 13168 14189 15009
g22-g82-normed 11 449 959 1374 1631
g22-g86-normed 11 345 666 1026 1137
g22-g93-normed 11 240821 526024 709683 899444
g23-g58-normed 11 15 34 62 101
g23-g59-normed 11 15 36 63 94
g23-g60-normed 11 95 813 1137 1632
g23-g66-normed 11 44 108 134 180
g23-g73-normed 11 414 1818 2699 3919
g23-g82-normed 11 287 592 909 1190
g23-g86-normed 11 326 641 955 1292
g23-g93-normed 11 234869 480455 1000000 1000000
g24-g58-normed 11 1000000 40 34 30
g24-g59-normed 11 1000000 3749 5813 28
g24-g60-normed 11 1000000 26 30 25
g24-g66-normed 11 1000000 1000000 1000000 1000000
g24-g73-normed 11 720578 97 81 75
g24-g82-normed 11 1000000 1000000 1000000 1000000
g24-g86-normed 11 284 533 780 1042
g24-g93-normed 11 1000001 1000001 1000000 1000000
g25-g58-normed 11 35 53 103 244
g25-g59-normed 11 27 54 92 228
g25-g60-normed 11 745 8710 26436 101629
g25-g66-normed 11 54 98 140 204
g25-g73-normed 11 2050 36290 79259 274170
g25-g82-normed 11 370 774 1207 1642
g25-g86-normed 11 382 732 1033 1245
g25-g93-normed 11 239937 464285 697790 937507
g26-g58-normed 11 18 41 72 99
g26-g59-normed 11 21 47 79 108
g26-g60-normed 11 221 571 1052 1864
g26-g66-normed 11 55 107 154 197
g26-g73-normed 11 603 1307 2243 10118
g26-g82-normed 11 362 700 1012 1296
g26-g86-normed 11 395 759 1195 1406
g26-g93-normed 11 259529 1000001 1000001 1000001
g27-g58-normed 11 17 36 53 74
g27-g59-normed 11 25 37 56 75
g27-g60-normed 11 27 194 399 713
g27-g66-normed 11 51 103 152 204
g27-g73-normed 11 97 562 950 1573
g27-g82-normed 11 329 696 999 1343
g27-g86-normed 11 358 733 1163 1458
g27-g93-normed 11 221838 537218 826188 1000001
g28-g58-normed 11 146 1000000 1000000 1000000
g28-g59-normed 11 145 1000000 1000000 1000000
g28-g60-normed 11 7967 1000000 1000000 1000000
g28-g66-normed 11 514 1000000 1000000 1000000
g28-g73-normed 11 1000000 1000000 1000000 1000000
g28-g82-normed 11 1000000 1000000 1000000 1000000
g28-g86-normed 11 455 886 1254 1653
g28-g93-normed 11 1000001 1000001 121 1433
g29-g58-normed 11 24 48 86 116
g29-g59-normed 11 32 48 74 139
g29-g60-normed 11 313 694 1067 1476
g29-g66-normed 11 66 129 192 278
g29-g73-normed 11 786 1661 2594 3606
g29-g82-normed 11 428 877 1301 1709
g29-g86-normed 11 465 936 1379 1947
g29-g93-normed 11 334212 1000001 1000001 1000001
g3-g58-normed 11 27 49 2 2
g3-g59-normed 11 13 24 2 1
g3-g60-normed 11 227 2 1 1
g3-g66-normed 11 1307 3 3 2
g3-g73-normed 11 495 8 5 5
g3-g82-normed 11 28159 3474 16 13
g3-g86-normed 11 225 406 559 17
g3-g93-normed 11 49 49 50 50
g30-g58-normed 11 1 1 1 1
g30-g59-normed 11 1 1 1 1
g30-g60-normed 11 1 1 1 1
g30-g66-normed 11 35 65 95 126
g30-g73-normed 11 5 5 5 7
g30-g82-normed 11 18 14 15 15
g30-g86-normed 11 15 15 15 15
g30-g93-normed 11 52 51 52 64
g31-g58-normed 11 25 50 72 95
g31-g59-normed 11 34 50 71 93
g31-g60-normed 11 322 613 998 1247
g31-g66-normed 11 71 136 191 251
g31-g73-normed 11 751 1667 2253 2958
g31-g82-normed 11 496 893 1260 1655
g31-g86-normed 11 502 973 1372 1799
g31-g93-normed 11 352879 685981 1000000 1000001
g32-g58-normed 11 18 35 52 68
g32-g59-normed 11 19 37 54 71
g32-g60-normed 11 29 57 85 112
g32-g66-normed 11 56 109 161 212
g32-g73-normed 11 83 175 266 356
g32-g82-normed 11 366 714 1059 1400
g32-g86-normed 11 398 776 1153 1522
g32-g93-normed 11 186396 370484 552303 733345
g33-g58-normed 11 55 143 222 273
g33-g59-normed 11 57 129 186 244
g33-g60-normed 11 1005 2921 4305 5517
g33-g66-normed 11 88 158 237 323
g33-g73-normed 11 2012 5724 8303 10650
g33-g82-normed 11 590 1509 1923 2581
g33-g86-normed 11 642 1170 1541 2128
g33-g93-normed 11 1000001 1000000 1000001 1000000
g34-g58-normed 11 355 739 1004 1277
g34-g59-normed 11 337 521 726 916
g34-g60-normed 11 5986 13237 19334 23878
g34-g66-normed 11 55136 152656 164302 189005
g34-g73-normed 11 14753 34409 46934 61323
g34-g82-normed 11 845960 1000000 1000000 1000000
g34-g86-normed 11 523 2602 4575 6570
g34-g93-normed 11 1000001 1000001 1000001 1000001
g35-g58-normed 11 87 256 349 456
g35-g59-normed 11 111 198 313 369
g35-g60-normed 11 1595 3668 5168 6462
g35-g66-normed 11 120 1246 1371 1520
g35-g73-normed 11 2753 6812 9380 12145
g35-g82-normed 11 778 11458 12364 13362
g35-g86-normed 11 590 1166 1759 2329
g35-g93-normed 11 451929 1000000 1000000 1000000
g36-g58-normed 11 167 382 627 764
g36-g59-normed 11 161 348 530 639
g36-g60-normed 11 2394 6969 10585 12592
g36-g66-normed 11 168 568 10816 12091
g36-g73-normed 11 4725 17535 26556 30615
g36-g82-normed 11 1104 11151 192882 204570
g36-g86-normed 11 917 1550 2025 2572
g36-g93-normed 11 1000001 1000001 1000001 1000001
g37-g58-normed 11 72 131 205 260
g37-g59-normed 11 85 146 230 267
g37-g60-normed 11 1675 2622 3548 5462
g37-g66-normed 11 80 163 275 406
g37-g73-normed 11 4060 5775 7993 11821
g37-g82-normed 11 522 1078 9650 10406
g37-g86-normed 11 567 1171 2018 2296
g37-g93-normed 11 1000000 1000000 1000001 1000000
g38-g58-normed 11 34 65 104 154
g38-g59-normed 11 44 62 104 146
g38-g60-normed 11 187 418 766 1145
g38-g66-normed 11 88 163 238 315
g38-g73-normed 11 586 1245 2306 2939
g38-g82-normed 11 575 1238 1570 2075
g38-g86-normed 11 627 1167 1708 2295
g38-g93-normed 11 1000001 1000001 1000001 1000001
g39-g58-normed 11 78 164 249 361
g39-g59-normed 11 70 144 231 290
g39-g60-normed 11 1314 3080 4794 6547
g39-g66-normed 11 108 218 318 420
g39-g73-normed 11 2418 5640 9031 12105
g39-g82-normed 11 674 1344 2011 2674
g39-g86-normed 11 472 938 1398 1854
g39-g93-normed 11 1000001 1000001 1000001 1000001
g4-g58-normed 11 5 2 2 2
g4-g59-normed 11 4 2 2 2
g4-g60-normed 11 3 2 2 1
g4-g66-normed 11 7 11 16 21
g4-g73-normed 11 6 6 6 8
g4-g82-normed 11 48 79 108 135
g4-g86-normed 11 28 64 54 64
g4-g93-normed 11 15783 30007 44421 56824
g40-g58-normed 11 26 51 75 98
g40-g59-normed 11 28 53 78 101
g40-g60-normed 11 51 103 147 192
g40-g66-normed 11 85 165 240 322
g40-g73-normed 11 164 320 474 645
g40-g82-normed 11 557 1085 1589 2064
g40-g86-normed 11 607 1181 1729 2254
g40-g93-normed 11 249649 506445 768302 1000000
g41-g58-normed 11 94 196 289 372
g41-g59-normed 11 79 161 244 315
g41-g60-normed 11 1581 3277 4730 6147
g41-g66-normed 11 103 197 335 449
g41-g73-normed 11 2987 6612 9497 12098
g41-g82-normed 11 1043 2024 3072 3819
g41-g86-normed 11 693 1332 2192 2693
g41-g93-normed 11 1000001 1000001 1000000 1000001
g42-g58-normed 11 70 138 228 301
g42-g59-normed 11 66 128 193 265
g42-g60-normed 11 1865 5037 11685 14472
g42-g66-normed 11 94 178 280 384
g42-g73-normed 11 3701 9737 21851 27047
g42-g82-normed 11 875 1660 2546 3458
g42-g86-normed 11 635 1216 1884 2365
g42-g93-normed 11 463197 864248 1000001 1000001
g43-g58-normed 11 44 67 100 134
g43-g59-normed 11 35 68 100 138
g43-g60-normed 11 309 670 1087 1504
g43-g66-normed 11 93 181 267 409
g43-g73-normed 11 600 1384 2331 3074
g43-g82-normed 11 608 1193 1762 2338
g43-g86-normed 11 682 1299 2029 2550
g43-g93-normed 11 467682 878281 1000000 1000001
g44-g58-normed 11 30 59 90 123
g44-g59-normed 11 31 61 94 128
g44-g60-normed 11 367 779 1210 1619
g44-g66-normed 11 81 160 245 354
g44-g73-normed 11 1002 1983 2964 4023
g44-g82-normed 11 552 1057 1622 2236
g44-g86-normed 11 605 1239 1765 2547
g44-g93-normed 11 570975 1000000 1000001 1000001
g45-g58-normed 11 1 2 2 2
g45-g59-normed 11 2 2 2 2
g45-g60-normed 11 1 2 2 2
g45-g66-normed 11 50 90 191 182
g45-g73-normed 11 5 5 7 7
g45-g82-normed 11 15 15 17 15
g45-g86-normed 11 21 16 16 22
g45-g93-normed 11 53 52 65 53
g46-g58-normed 11 34 79 141 167
g46-g59-normed 11 34 90 148 198
g46-g60-normed 11 509 1230 2005 2777
g46-g66-normed 11 85 170 253 334
g46-g73-normed 11 1183 2958 4833 6263
g46-g82-normed 11 575 1123 1668 2215
g46-g86-normed 11 606 1221 1818 2408
g46-g93-normed 11 1000001 1000000 1000001 1000001
g47-g58-normed 11 2 2 2 35
g47-g59-normed 11 1 2 3 46
g47-g60-normed 11 2 2 2 550
g47-g66-normed 11 44 85 127 211
g47-g73-normed 11 5 5 6 1247
g47-g82-normed 11 15 15 15 601
g47-g86-normed 11 16 17 26 625
g47-g93-normed 11 53 52 53 1000001
g48-g58-normed 11 33 73 110 168
g48-g59-normed 11 32 74 115 162
g48-g60-normed 11 482 1030 1530 2535
g48-g66-normed 11 82 161 239 325
g48-g73-normed 11 1108 2351 3628 6119
g48-g82-normed 11 531 1056 1574 2277
g48-g86-normed 11 578 1150 1712 2550
g48-g93-normed 11 1000000 1000001 1000000 1000000
g49-g58-normed 11 38 77 116 159
g49-g59-normed 11 41 82 124 166
g49-g60-normed 11 773 1601 2312 3242
g49-g66-normed 11 83 167 251 328
g49-g73-normed 11 1562 3286 4669 6700
g49-g82-normed 11 544 1101 1662 2200
g49-g86-normed 11 620 1235 1889 2474
g49-g93-normed 11 371898 756840 1000001 1000000
g5-g58-normed 11 13 2 2 1
g5-g59-normed 11 7 1 1 2
g5-g60-normed 11 88 1 1 1
g5-g66-normed 11 5 3 2 3
g5-g73-normed 11 80 4 4 4
g5-g82-normed 11 51 13 13 13
g5-g86-normed 11 30 95 14 14
g5-g93-normed 11 49 49 50 50
g50-g58-normed 11 38 53 79 106
g50-g59-normed 11 28 56 112 111
g50-g60-normed 11 44 86 129 174
g50-g66-normed 11 85 166 249 334
g50-g73-normed 11 141 276 415 557
g50-g82-normed 11 558 1091 1758 2222
g50-g86-normed 11 624 1189 1791 2406
g50-g93-normed 11 291840 583223 890323 1000000
g6-g58-normed 11 11 127 4 4
g6-g59-normed 11 10 181 3 4
g6-g60-normed 11 155 9 2 4
g6-g66-normed 11 23 51 1331 1343
g6-g73-normed 11 291 32 9 14
g6-g82-normed 11 1020 1260 9861 10571
g6-g86-normed 11 78 121 286 305
g6-g93-normed 11 53 50 51 51
g7-g58-normed 11 11 29 30 38
g7-g59-normed 11 10 18 26 33
g7-g60-normed 11 89 174 246 312
g7-g66-normed 11 29 42 63 123
g7-g73-normed 11 170 330 476 643
g7-g82-normed 11 1038 2052 3002 3784
g7-g86-normed 11 98 175 246 407
g7-g93-normed 11 50 50 50 51
g8-g58-normed 11 44 60 92 215
g8-g59-normed 11 42 55 77 124
g8-g60-normed 11 500 858 1331 7413
g8-g66-normed 11 38 1003 1195 1219
g8-g73-normed 11 1254 1927 2833 25125
g8-g82-normed 11 242 16485 18337 18613
g8-g86-normed 11 99 198 275 403
g8-g93-normed 11 1000000 1000000 1000000 1000000
g9-g58-normed 11 35 596607 1000000 27
g9-g59-normed 11 51 1000000 1000000 2795
g9-g60-normed 11 1000000 18 7766 659
g9-g66-normed 11 25 51 395071 402450
g9-g73-normed 11 1000000 57 44 96
g9-g82-normed 11 186 352 1000000 1000000
g9-g86-normed 11 138 212 337 452
g9-g93-normed 11 91212 1000000 1000000 1000000
phase-30-150-0.34-0.36-0.42-1 12 43975 131259 281168 430202
phase-30-150-0.34-0.36-0.42-2 12 240759 496176 787179 1000000
phase-30-150-0.34-0.36-0.42-3 12 152231 330303 616165 833170
phase-30-150-0.34-0.36-0.42-4 12 165236 365981 619888 889611
phase-30-150-0.34-0.36-0.42-5 12 154552 292619 488157 751265
phase-30-150-0.34-0.36-0.42-6 12 37590 98777 146010 205660
phase-30-150-0.34-0.36-0.42-7 12 132957 247376 455465 655748
phase-30-150-0.34-0.36-0.42-8 12 211967 515111 755490 995123
phase-30-150-0.38-0.38-0.44-1 12 239824 479567 742728 1000000
phase-30-150-0.38-0.38-0.44-2 12 270451 530051 841562 1000000
phase-30-150-0.38-0.38-0.44-3 12 108350 260343 384630 549582
phase-30-150-0.38-0.38-0.44-4 12 216542 432249 694071 1000000
phase-30-150-0.38-0.38-0.44-5 12 102134 235426 297558 360585
phase-30-150-0.38-0.38-0.44-6 12 151034 304283 422257 589488
phase-30-150-0.38-0.38-0.44-7 12 55928 132459 201909 259594
phase-30-150-0.38-0.38-0.44-8 12 171924 349251 533331 718146
phase-30-150-0.40-0.46-0.48-1 12 296572 593933 903018 1000000
phase-30-150-0.40-0.46-0.48-2 12 299870 613559 918248 1000000
phase-30-150-0.40-0.46-0.48-3 12 316506 688638 1000000 1000000
phase-30-150-0.40-0.46-0.48-4 12 362075 748031 1000000 1000000
phase-30-150-0.40-0.46-0.48-5 12 342496 689594 1000000 1000000
phase-30-150-0.40-0.46-0.48-6 12 296528 597844 937816 1000000
phase-30-150-0.40-0.46-0.48-7 12 306897 626104 974335 1000000
phase-30-150-0.40-0.46-0.48-8 12 286535 600459 881486 1000000
phase-30-150-0.42-0.46-0.50-1 12 315256 628202 936724 1000000
phase-30-150-0.42-0.46-0.50-2 12 271232 565865 856462 1000000
phase-30-150-0.42-0.46-0.50-3 12 382075 743597 1000000 1000000
phase-30-150-0.42-0.46-0.50-4 12 345058 686303 1000000 1000000
phase-30-150-0.42-0.46-0.50-5 12 379639 749433 1000000 1000000
phase-30-150-0.42-0.46-0.50-6 12 283016 565461 848793 1000000
phase-30-150-0.42-0.46-0.50-7 12 321659 668897 1000000 1000000
phase-30-150-0.42-0.46-0.50-8 12 375283 732590 1000000 1000000
phase-30-150-0.44-0.46-0.50-1 12 336988 653118 959442 1000000
phase-30-150-0.44-0.46-0.50-2 12 311810 627039 950267 1000000
phase-30-150-0.44-0.46-0.50-3 12 369788 741398 1000000 1000000
phase-30-150-0.44-0.46-0.50-4 12 311226 636428 959715 1000000
phase-30-150-0.44-0.46-0.50-5 12 315899 635435 947278 1000000
phase-30-150-0.44-0.46-0.50-6 12 383584 761631 1000000 1000000
phase-30-150-0.44-0.46-0.50-7 12 329341 674112 1000000 1000000
phase-30-150-0.44-0.46-0.50-8 12 368906 734175 1000000 1000000
phase-30-150-0.46-0.50-0.52-1 12 401508 784112 1000000 1000000
phase-30-150-0.46-0.50-0.52-2 12 386505 745384 1000000 1000000
phase-30-150-0.46-0.50-0.52-3 12 375750 748021 1000000 1000000
phase-30-150-0.46-0.50-0.52-4 12 373626 744407 1000000 1000000
phase-30-150-0.46-0.50-0.52-5 12 382139 749622 1000000 1000000
phase-30-150-0.46-0.50-0.52-6 12 385728 760745 1000000 1000000
phase-30-150-0.46-0.50-0.52-7 12 375525 716496 1000000 1000000
phase-30-150-0.46-0.50-0.52-8 12 402823 788836 1000000 1000000
phase-30-150-0.48-0.50-0.54-1 12 351172 685193 992675 1000000
phase-30-150-0.48-0.50-0.54-2 12 401359 764241 1000000 1000000
phase-30-150-0.48-0.50-0.54-3 12 416996 784855 1000000 1000000
phase-30-150-0.48-0.50-0.54-4 12 372646 742404 1000000 1000000
phase-30-150-0.48-0.50-0.54-5 12 364958 721407 1000000 1000000
phase-30-150-0.48-0.50-0.54-6 12 388547 754375 1000000 1000000
phase-30-150-0.48-0.50-0.54-7 12 361751 713702 1000000 1000000
phase-30-150-0.48-0.50-0.54-8 12 373195 737719 1000000 1000000
phase-30-150-0.50-0.52-0.54-1 12 365234 689744 958576 1000000
phase-30-150-0.50-0.52-0.54-2 12 425367 814066 1000000 1000000
phase-30-150-0.50-0.52-0.54-3 12 363111 735574 1000000 1000000
phase-30-150-0.50-0.52-0.54-4 12 393591 766206 1000000 1000000
phase-30-150-0.50-0.52-0.54-5 12 417640 770427 1000000 1000000
phase-30-150-0.50-0.52-0.54-6 12 432972 809157 1000000 1000000
phase-30-150-0.50-0.52-0.54-7 12 382030 765343 1000000 1000000
phase-30-150-0.50-0.52-0.54-8 12 402326 805371 1000000 1000000
phase-30-150-0.52-0.54-0.56-1 12 277530 569244 866224 1000000
phase-30-150-0.52-0.54-0.56-2 12 345308 633543 884806 1000000
phase-30-150-0.52-0.54-0.56-3 12 508886 808551 1000000 1000000
phase-30-150-0.52-0.54-0.56-4 12 361607 710421 1000000 1000000
phase-30-150-0.52-0.54-0.56-5 12 309400 563571 848442 1000000
phase-30-150-0.52-0.54-0.56-6 12 381781 688456 952903 1000000
phase-30-150-0.52-0.54-0.56-7 12 320137 582232 794509 1000000
phase-30-150-0.52-0.54-0.56-8 12 259307 484390 700448 889869
phase-30-150-0.54-0.56-0.58-1 12 356158 711466 1000000 1000000
phase-30-150-0.54-0.56-0.58-2 12 590745 908867 1000000 1000000
phase-30-150-0.54-0.56-0.58-3 12 330825 634127 916489 1000000
phase-30-150-0.54-0.56-0.58-4 12 354595 662954 866160 1000000
phase-30-150-0.54-0.56-0.58-5 12 362810 588712 819157 1000000
phase-30-150-0.54-0.56-0.58-6 12 276850 484423 658555 852697
phase-30-150-0.54-0.56-0.58-7 12 193549 451566 690204 890134
phase-30-150-0.54-0.56-0.58-8 12 240619 493245 775373 966247
phase-30-150-0.56-0.56-0.60-1 12 274124 494821 760967 950918
phase-30-150-0.56-0.56-0.60-2 12 264476 406774 621052 782035
phase-30-150-0.56-0.56-0.60-3 12 186265 330824 484748 618700
phase-30-150-0.56-0.56-0.60-4 12 303143 576025 847686 1000000
phase-30-150-0.56-0.56-0.60-5 12 269021 506531 719738 926605
phase-30-150-0.56-0.56-0.60-6 12 256432 460943 647944 806911
phase-30-150-0.56-0.56-0.60-7 12 299612 537151 750079 996586
phase-30-150-0.56-0.56-0.60-8 12 291584 514795 745675 995707
phase-30-150-0.60-0.58-0.62-1 12 116644 231889 354083 432317
phase-30-150-0.60-0.58-0.62-2 12 245529 496836 683587 920091
phase-30-150-0.60-0.58-0.62-3 12 181933 417787 678378 906583
phase-30-150-0.60-0.58-0.62-4 12 124979 252614 411898 475188
phase-30-150-0.60-0.58-0.62-5 12 233602 359597 485336 709621
phase-30-150-0.60-0.58-0.62-6 12 182565 308452 425395 552474
phase-30-150-0.60-0.58-0.62-7 12 238832 532065 789907 1000000
phase-30-150-0.60-0.58-0.62-8 12 347615 602916 806149 1000000
phase-30-150-0.64-0.62-0.64-1 12 222040 498802 621434 818136
phase-30-150-0.64-0.62-0.64-2 12 61435 249613 405044 507647
phase-30-150-0.64-0.62-0.64-3 12 202047 337750 494502 564466
phase-30-150-0.64-0.62-0.64-4 12 185967 380355 446298 526201
phase-30-150-0.64-0.62-0.64-5 12 169235 320632 437278 506293
phase-30-150-0.64-0.62-0.64-6 12 138442 431189 612068 775423
phase-30-150-0.64-0.62-0.64-7 12 277970 592846 660941 740656
phase-30-150-0.64-0.62-0.64-8 12 262303 442398 741466 1000000
phase-30-150-0.66-0.64-0.66-1 12 239822 493553 652788 688279
phase-30-150-0.66-0.64-0.66-2 12 739149 1000000 1000000 1000000
phase-30-150-0.66-0.64-0.66-3 12 164285 528680 819717 936485
phase-30-150-0.66-0.64-0.66-4 12 509324 858938 1000000 1000000
phase-30-150-0.66-0.64-0.66-5 12 157786 272909 467297 562048
phase-30-150-0.66-0.64-0.66-6 12 117617 290489 443887 555702
phase-30-150-0.66-0.64-0.66-7 12 215673 348855 503414 695090
phase-30-150-0.66-0.64-0.66-8 12 197607 458527 583187 704557
phase-30-150-0.68-0.64-0.68-1 12 468501 714579 992281 1000000
phase-30-150-0.68-0.64-0.68-2 12 386898 577865 625314 823717
phase-30-150-0.68-0.64-0.68-3 12 92904 160477 209961 260512
phase-30-150-0.68-0.64-0.68-4 12 484960 833367 1000000 1000000
phase-30-150-0.68-0.64-0.68-5 12 148917 455063 589545 894342
phase-30-150-0.68-0.64-0.68-6 12 78240 212125 313487 405756
phase-30-150-0.68-0.64-0.68-7 12 162352 245442 418772 441366
phase-30-150-0.68-0.64-0.68-8 12 249229 612094 729799 782579
phase-30-150-0.70-0.66-0.70-1 12 261669 362705 429425 486201
phase-30-150-0.70-0.66-0.70-2 12 130913 271212 328602 465763
phase-30-150-0.70-0.66-0.70-3 12 567162 933729 1000000 1000000
phase-30-150-0.70-0.66-0.70-4 12 540670 624946 990931 1000000
phase-30-150-0.70-0.66-0.70-5 12 324696 517261 643479 741774
phase-30-150-0.70-0.66-0.70-6 12 558932 660611 779181 841060
phase-30-150-0.70-0.66-0.70-7 12 61079 103665 132327 170542
phase-30-150-0.70-0.66-0.70-8 12 136782 241969 267862 345701
phase-30-150-0.72-0.66-0.70-1 12 69524 234999 354095 424787
phase-30-150-0.72-0.66-0.70-2 12 713550 1000000 1000000 1000000
phase-30-150-0.72-0.66-0.70-3 12 422379 689329 909416 1000000
phase-30-150-0.72-0.66-0.70-4 12 1000000 1000000 1000000 1000000
phase-30-150-0.72-0.66-0.70-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.72-0.66-0.70-6 12 159173 266692 745308 832134
phase-30-150-0.72-0.66-0.70-7 12 188636 608025 702999 1000000
phase-30-150-0.72-0.66-0.70-8 12 135931 837812 1000000 1000000
phase-30-150-0.74-0.68-0.70-1 12 279222 502604 1000000 1000000
phase-30-150-0.74-0.68-0.70-2 12 318852 701515 948317 1000000
phase-30-150-0.74-0.68-0.70-3 12 39433 205776 457967 802716
phase-30-150-0.74-0.68-0.70-4 12 332902 713921 817194 913847
phase-30-150-0.74-0.68-0.70-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.74-0.68-0.70-6 12 1000000 1000000 1000000 1000000
phase-30-150-0.74-0.68-0.70-7 12 217467 353425 409652 585411
phase-30-150-0.74-0.68-0.70-8 12 1000000 1000000 1000000 1000000
phase-30-150-0.76-0.70-0.72-1 12 1000000 1000000 1000000 1000000
phase-30-150-0.76-0.70-0.72-2 12 90605 487326 513720 528117
phase-30-150-0.76-0.70-0.72-3 12 278411 460798 604746 663718
phase-30-150-0.76-0.70-0.72-4 12 41086 129516 597435 687948
phase-30-150-0.76-0.70-0.72-5 12 206502 480855 881589 901391
phase-30-150-0.76-0.70-0.72-6 12 31005 113256 226652 333852
phase-30-150-0.76-0.70-0.72-7 12 83139 238865 271680 396460
phase-30-150-0.76-0.70-0.72-8 12 56140 153432 534768 938370
phase-30-150-0.78-0.72-0.74-1 12 1000000 1000000 1000000 1000000
phase-30-150-0.78-0.72-0.74-2 12 1000000 1000000 1000000 1000000
phase-30-150-0.78-0.72-0.74-3 12 813008 1000000 1000000 1000000
phase-30-150-0.78-0.72-0.74-4 12 607191 913484 938895 1000000
phase-30-150-0.78-0.72-0.74-5 12 237889 740618 1000000 1000000
phase-30-150-0.78-0.72-0.74-6 12 926479 1000000 1000000 1000000
phase-30-150-0.78-0.72-0.74-7 12 1000000 1000000 1000000 1000000
phase-30-150-0.78-0.72-0.74-8 12 1000000 1000000 1000000 1000000
phase-30-150-0.80-0.72-0.74-1 12 131989 857380 1000000 1000000
phase-30-150-0.80-0.72-0.74-2 12 1000000 1000000 1000000 1000000
phase-30-150-0.80-0.72-0.74-3 12 117400 569339 872704 1000000
phase-30-150-0.80-0.72-0.74-4 12 1000000 1000000 1000000 1000000
phase-30-150-0.80-0.72-0.74-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.80-0.72-0.74-6 12 156542 828281 1000000 1000000
phase-30-150-0.80-0.72-0.74-7 12 380606 1000000 1000000 1000000
phase-30-150-0.80-0.72-0.74-8 12 754994 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-1 12 798042 819663 849670 980130
phase-30-150-0.82-0.74-0.76-2 12 1000000 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-3 12 465201 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-4 12 1000000 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-6 12 1000000 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-7 12 1000000 1000000 1000000 1000000
phase-30-150-0.82-0.74-0.76-8 12 397170 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-1 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-2 12 711818 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-3 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-4 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-5 12 292088 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-6 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-7 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.74-0.76-8 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-1 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-2 12 621253 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-3 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-4 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-6 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-7 12 1000000 1000000 1000000 1000000
phase-30-150-0.84-0.76-0.76-8 12 1000000 1000000 1000000 1000000
phase-30-150-0.86-0.76-0.78-1 12 1000000 1000000 1000000 1000000
phase-30-150-0.86-0.76-0.78-2 12 1000000 1000000 1000000 1000000
