instance family sequential-except-0-pf sequential-except-0-pd sequential-d2-except-0-pf sequential-d2-except-0-pd sequential-except-1-pf sequential-except-1-pd sequential-d2-except-1-pf sequential-d2-except-1-pd sequential-except-2-pf sequential-except-2-pd sequential-d2-except-2-pf sequential-d2-except-2-pd sequential-except-3-pf sequential-except-3-pd sequential-d2-except-3-pf sequential-d2-except-3-pd sequential-except-4-pf sequential-except-4-pd sequential-d2-except-4-pf sequential-d2-except-4-pd sequential-except-5-pf sequential-except-5-pd sequential-d2-except-5-pf sequential-d2-except-5-pd sequential-except-10-pf sequential-except-10-pd sequential-d2-except-10-pf sequential-d2-except-10-pd sequential-except-20-pf sequential-except-20-pd sequential-d2-except-20-pf sequential-d2-except-20-pd
si4_m4Dr2_m625.09 6 993129 13309 992954 46851 994129 13967 994129 27960 994308 14868 994308 15080 994398 15628 994398 15628 994279 16018 994279 16018 994280 16043 994280 16043 994291 16164 994291 16164 994291 16164 994291 16164
si4_m4Dr2_m625.04 6 993096 13065 993183 48920 994358 13845 994358 27488 994348 15180 994348 15180 994378 15905 994378 15905 994350 16177 994350 16177 994399 16042 994399 16042 994291 16049 994291 16049 994291 16049 994291 16049
si4_m4Dr2_m625.02 6 992131 13558 992084 46313 993725 13796 993804 26194 994357 15301 994357 15419 994305 16794 994305 16794 994247 17221 994247 17221 994431 17450 994431 17450 994291 17457 994291 17457 994291 17457 994291 17457
si4_m4Dr2_m625.07 6 991738 12839 991474 48737 993871 14779 993926 31365 994247 16789 994247 16944 994429 17698 994429 17698 994361 18062 994361 18062 994370 18511 994370 18511 994291 18530 994291 18530 994291 18530 994291 18530
si4_m4Dr2_m625.00 6 992189 14044 992102 49544 993942 13895 993920 27571 994347 15071 994347 15128 994329 16040 994329 16040 994351 16681 994351 16681 994333 17031 994333 17031 994291 16924 994291 16924 994291 16924 994291 16924
si4_m4Dr2_m625.08 6 992819 13660 992462 47610 993945 14405 994164 28200 994391 15860 994391 16253 994422 16746 994422 16746 994352 16842 994352 16842 994355 16931 994355 16931 994291 17133 994291 17133 994291 17133 994291 17133
si4_m4Dr2_m625.01 6 992662 13425 992365 50112 993991 14200 993967 29021 994167 15679 994167 15746 994420 16832 994420 16832 994441 17325 994441 17325 994266 17314 994266 17314 994291 17516 994291 17516 994291 17516 994291 17516
si4_m4Dr2_m625.06 6 992118 12699 992174 48763 994005 13177 993903 25105 994252 14626 994252 14668 994379 16101 994379 16101 994332 16751 994332 16751 994207 16895 994207 16895 994291 16759 994291 16759 994291 16759 994291 16759
si4_m4Dr2_m625.03 6 993395 13965 993269 46638 994160 14547 994160 31082 994464 15862 994464 15862 994310 16388 994310 16388 994330 16469 994330 16469 994535 16610 994535 16610 994291 16681 994291 16681 994291 16681 994291 16681
si4_m4Dr2_m625.05 6 993114 15347 992896 52531 994008 14185 994008 28510 994367 15262 994367 15262 994394 15690 994394 15690 994405 16262 994405 16262 994332 16042 994332 16042 994291 16440 994291 16440 994291 16440 994291 16440
si2_r001_m600.00 7 990078 29354 989932 103025 990115 29821 990115 32435 990123 29729 990123 29967 990057 29649 990057 29649 990087 30110 990087 30110 989905 30066 989905 30066 989905 30066 989905 30066 989905 30066 989905 30066
si2_r001_m600.06 7 990193 24808 989917 80143 990057 24797 990057 26563 989798 24844 989798 24957 990022 24879 990022 24879 989985 25068 989985 25068 990039 24867 990039 24867 989905 25357 989905 25357 989905 25357 989905 25357
si2_r001_m600.04 7 989960 29888 989982 109941 990088 30088 990088 34784 990093 30162 990093 30281 990018 30598 990018 30598 990119 30381 990119 30381 990036 30324 990036 30324 989905 30295 989905 30295 989905 30295 989905 30295
si2_r001_m600.07 7 989843 27689 989908 98696 990042 27740 990042 30985 989981 28174 989981 28520 990056 28119 990056 28119 990173 28540 990173 28540 990237 28537 990237 28537 989905 28842 989905 28842 989905 28842 989905 28842
si2_r001_m600.02 7 990034 29131 989925 104154 990058 29205 990058 32941 990009 29537 990009 29634 990111 29296 990111 29296 990219 29847 990219 29847 990078 29563 990078 29563 989905 29385 989905 29385 989905 29385 989905 29385
si2_r001_m600.08 7 990120 26758 990022 89120 990004 26925 990004 29991 989968 26966 989968 27156 990155 27160 990155 27160 990211 27013 990211 27013 990056 27108 990056 27108 989905 27064 989905 27064 989905 27064 989905 27064
si2_r001_m600.03 7 990188 25927 989883 86688 990068 26148 990068 27857 990037 26100 990037 26212 990037 26050 990037 26050 989905 26328 989905 26328 989905 26328 989905 26328 989905 26328 989905 26328 989905 26328 989905 26328
si2_r001_m600.01 7 990028 28031 989852 96649 990086 28267 989856 32295 990085 28515 990085 28819 990060 28650 990060 28650 990043 28624 990043 28624 990066 29150 990066 29150 989905 28563 989905 28563 989905 28563 989905 28563
si2_r001_m600.05 7 990113 29077 989873 102824 990027 29398 990027 33600 990008 29589 990008 29914 990013 29460 990013 29460 990048 29378 990048 29378 989905 29570 989905 29570 989905 29570 989905 29570 989905 29570 989905 29570
si2_r001_m600.09 7 989802 28931 989879 99428 990253 28823 990253 31024 990051 28676 990051 28769 989979 29003 989979 29003 990107 29132 990107 29132 989905 28890 989905 28890 989905 28890 989905 28890 989905 28890 989905 28890
si2_m4Dr2_m256.09 6 975456 62660 974072 182477 976541 68474 976541 142069 976591 71145 976591 72473 976491 71861 976491 71861 976924 72184 976924 72184 976924 72184 976924 72184 976924 72184 976924 72184 976924 72184 976924 72184
si2_m4Dr2_m256.03 6 975181 56294 975069 185234 976385 56663 976385 110039 976642 61166 976642 61166 976722 62451 976722 62451 976924 62925 976924 62925 976924 62925 976924 62925 976924 62925 976924 62925 976924 62925 976924 62925
si2_m4Dr2_m256.04 6 975125 64144 975197 209070 976539 71451 976539 149132 976867 74283 976867 74283 976924 74976 976924 74976 976924 74976 976924 74976 976924 74976 976924 74976 976924 74976 976924 74976 976924 74976 976924 74976
si2_m4Dr2_m256.07 6 965426 61168 965248 190967 975204 49471 975204 80521 976100 52710 976100 52710 976425 56928 976425 56928 976717 60821 976717 60821 976785 61539 976785 61539 976924 62141 976924 62141 976924 62141 976924 62141
si2_m4Dr2_m256.00 6 974268 64486 973785 202160 976095 61119 976095 121111 976721 65074 976721 65074 976754 67354 976754 67354 976827 67939 976827 67939 976924 67949 976924 67949 976924 67949 976924 67949 976924 67949 976924 67949
si2_m4Dr2_m256.06 6 975504 55466 975301 177730 976553 58430 976553 106926 976701 61667 976701 61667 976805 62458 976805 62458 976924 62561 976924 62561 976924 62561 976924 62561 976924 62561 976924 62561 976924 62561 976924 62561
si2_m4Dr2_m256.08 6 967488 46216 966546 183816 975282 47211 975282 82685 976260 55869 976260 56606 976543 60612 976543 60612 976574 63656 976574 63656 976524 65020 976524 65020 976924 65665 976924 65665 976924 65665 976924 65665
si2_m4Dr2_m256.05 6 966549 64032 966027 213035 974900 56218 974900 102873 976228 63457 976228 63457 976327 69673 976327 69673 976745 73502 976745 73502 976290 74489 976290 74489 976924 75188 976924 75188 976924 75188 976924 75188
si2_m4Dr2_m256.01 6 973991 59395 972106 182134 976349 57293 976349 109390 976625 61035 976625 62530 976675 63666 976675 63666 976857 64178 976857 64178 976924 64605 976924 64605 976924 64605 976924 64605 976924 64605 976924 64605
si2_m4Dr2_m256.02 6 970324 56992 970609 201106 975235 54069 975235 96178 976600 62051 976600 62051 976493 67673 976493 67673 976759 69386 976759 69386 976924 69564 976924 69564 976924 69564 976924 69564 976924 69564 976924 69564
si6_r001_m600.09 7 995428 17304 995393 103659 995454 17779 995454 24162 995442 18510 995442 18906 995423 18828 995423 18863 995544 19083 995544 19083 995615 19340 995615 19340 995544 19437 995544 19437 995461 19491 995461 19491
si6_r001_m600.00 7 995500 17493 995386 106104 995513 18178 995513 24175 995485 18730 995485 18960 995510 18819 995510 18819 995407 19155 995407 19155 995515 19477 995515 19477 995461 19471 995461 19471 995461 19471 995461 19471
si6_r001_m600.07 7 995362 18090 995154 109095 995448 18683 995448 25167 995462 19171 995462 19498 995481 19420 995481 19420 995660 19861 995660 19861 995619 20052 995619 20052 995593 19973 995593 19973 995461 20030 995461 20030
si6_r001_m600.03 7 995470 17860 995369 111860 995357 18339 995357 24508 995529 19129 995529 19421 995534 19479 995534 19500 995526 19742 995526 19742 995613 19746 995613 19746 995559 20067 995559 20067 995461 20030 995461 20030
si6_r001_m600.01 7 995357 17673 995224 109679 995573 18640 995573 24918 995469 18960 995469 19218 995525 18886 995525 18886 995604 19284 995604 19284 995491 19819 995491 19819 995543 20277 995543 20277 995461 20305 995461 20305
si6_r001_m600.06 7 995193 17815 995214 108996 995494 18452 995494 24616 995598 18912 995598 19245 995622 19358 995622 19373 995522 19678 995522 19678 995548 19791 995548 19791 995497 19795 995497 19795 995461 20296 995461 20296
si6_r001_m600.08 7 995365 17809 995244 110622 995334 18480 995334 24452 995521 18891 995521 19157 995557 19257 995557 19268 995433 19729 995433 19729 995632 19787 995632 19787 995580 20094 995580 20094 995461 19783 995461 19783
si6_r001_m600.02 7 995369 17814 995303 110548 995453 18498 995420 24608 995576 19004 995576 19349 995557 19392 995557 19421 995577 19805 995577 19805 995602 19855 995602 19855 995520 20067 995520 20067 995461 20172 995461 20172
si6_r001_m600.04 7 995406 17922 995238 107073 995444 18406 995483 24689 995561 19141 995561 19467 995486 19267 995486 19267 995599 19356 995599 19356 995537 19870 995537 19870 995607 20034 995607 20034 995461 19662 995461 19662
si6_r001_m600.05 7 995429 18203 995262 110790 995355 18466 995533 25069 995420 19176 995420 19571 995536 19807 995536 19809 995520 20052 995520 20062 995556 19875 995556 19875 995611 20519 995611 20519 995461 20264 995461 20264
si2_m4Dr2_m1296.05 6 993946 11397 993975 43397 995000 12393 995000 24025 995247 13682 995247 13698 995314 14653 995314 14653 995323 14914 995323 14914 995376 15069 995376 15069 995422 15052 995422 15052 995422 15052 995422 15052
si2_m4Dr2_m1296.09 6 994038 12018 993942 46425 995148 11811 995148 22740 995343 13093 995343 13093 995385 13818 995385 13818 995309 14154 995309 14154 995380 14539 995380 14539 995422 14345 995422 14345 995422 14345 995422 14345
si2_m4Dr2_m1296.02 6 994571 10863 994574 41591 995237 11116 995237 19684 995261 12208 995261 12208 995349 12904 995349 12904 995442 13078 995442 13078 995375 13068 995375 13068 995422 13106 995422 13106 995422 13106 995422 13106
si2_m4Dr2_m1296.07 6 993846 12879 993798 45963 995056 12294 995072 23679 995325 13692 995325 13692 995309 14363 995309 14363 995312 14750 995312 14750 995405 14975 995405 14975 995422 14810 995422 14810 995422 14810 995422 14810
si2_m4Dr2_m1296.00 6 993275 11531 993139 46422 995017 12086 995017 23116 995124 13264 995124 13471 995323 14391 995323 14391 995508 15078 995508 15078 995488 15289 995488 15289 995422 15479 995422 15479 995422 15479 995422 15479
si2_m4Dr2_m1296.06 6 994624 10900 994253 41516 995273 11704 995273 21779 995356 12738 995356 13034 995293 13402 995293 13402 995466 13618 995466 13618 995422 13614 995422 13614 995422 13614 995422 13614 995422 13614 995422 13614
si2_m4Dr2_m1296.08 6 994239 10830 994333 40762 995197 11253 995197 20780 995200 12455 995200 12544 995274 12867 995274 12867 995320 13228 995320 13228 995284 13452 995284 13452 995422 13416 995422 13416 995422 13416 995422 13416
si2_m4Dr2_m1296.01 6 994858 11892 994713 44379 995289 12736 995289 25213 995358 13739 995358 13824 995293 14329 995293 14329 995243 14134 995243 14134 995422 14180 995422 14180 995422 14180 995422 14180 995422 14180 995422 14180
si2_m4Dr2_m1296.03 6 993877 13219 993887 47192 995012 11667 995168 22501 995219 12896 995219 12912 995307 13899 995307 13899 995292 14076 995292 14076 995316 14310 995316 14310 995422 14568 995422 14568 995422 14568 995422 14568
si2_m4Dr2_m1296.04 6 993034 11349 993084 44636 995069 11498 995069 23259 995266 13678 995266 13678 995419 14587 995419 14587 995337 15499 995337 15499 995388 15606 995388 15606 995422 15998 995422 15998 995422 15998 995422 15998
si4_b06m_m800.08 4 993946 10522 993672 26822 995419 10600 995357 14058 995495 10917 995495 11652 995437 11199 995437 11227 995570 11519 995570 11519 995484 11827 995484 11827 995648 12787 995648 12787 995665 13449 995665 13449
si4_b06m_m800.00 4 993790 11448 993387 29353 995411 11220 995330 15155 995442 11302 995442 12301 995507 11710 995507 11820 995589 11928 995589 11928 995475 12307 995475 12307 995382 12973 995382 12973 995621 13610 995621 13610
si4_b06m_m800.06 4 993270 11443 992798 29454 995206 10692 995263 14577 995377 11108 995377 12042 995559 11684 995559 11801 995596 11857 995596 11857 995486 12021 995486 12021 995725 12674 995725 12674 995665 14095 995665 14095
si4_b06m_m800.05 4 993677 12762 992970 33087 995361 11414 995273 15996 995425 11623 995425 12881 995559 12014 995559 12154 995558 12183 995558 12183 995511 12409 995511 12409 995546 13620 995546 13620 995665 14400 995665 14400
si4_b06m_m800.04 4 993549 14232 992696 33179 995436 11207 995472 16163 995541 11480 995541 13065 995322 11799 995322 11873 995540 12052 995540 12052 995557 12377 995557 12377 995570 12705 995570 12705 995605 13883 995605 13883
si4_b06m_m800.09 4 993596 10799 992919 31637 995064 10169 995138 13746 995297 10700 995297 11657 995386 10878 995386 10949 995492 11171 995492 11171 995505 11281 995505 11281 995595 12931 995595 12931 995603 13733 995603 13733
si4_b06m_m800.01 4 993950 12746 993372 31257 995388 11725 995347 15682 995519 11630 995519 12851 995479 11897 995479 11960 995616 12243 995616 12243 995632 12020 995632 12020 995512 12720 995512 12720 995665 13862 995665 13862
si4_b06m_m800.07 4 993743 10657 993551 29278 995414 10761 995408 14087 995417 11005 995417 11599 995553 11099 995553 11187 995569 11284 995569 11284 995484 11368 995484 11368 995573 12364 995573 12364 995665 13241 995665 13241
si4_b06m_m800.03 4 994303 9315 994014 26505 995470 10127 995390 13343 995484 10448 995484 11022 995530 10848 995530 10875 995559 11091 995559 11091 995552 11041 995552 11041 995575 11999 995575 11999 995584 12878 995584 12878
si4_b06m_m800.02 4 994269 10921 993920 26885 995276 11139 995372 15056 995501 11659 995501 12641 995520 11808 995520 11842 995554 12370 995554 12370 995437 12393 995437 12393 995645 13086 995645 13086 995630 13559 995630 13559
si6_m4Dr2_m625.08 6 994378 11019 994427 39671 995615 10865 995615 23777 995669 11876 995669 11893 995588 12138 995588 12138 995759 12294 995759 12294 995662 12465 995662 12465 995713 12426 995713 12426 995713 12426 995713 12426
si6_m4Dr2_m625.09 6 994586 10594 994713 36669 995621 10645 995503 21749 995711 11168 995711 11168 995742 11521 995742 11521 995642 11722 995642 11722 995756 11758 995756 11758 995713 11813 995713 11813 995713 11813 995713 11813
si6_m4Dr2_m625.05 6 994693 10302 994613 36886 995563 10614 995563 22168 995743 11491 995743 11522 995763 11836 995763 11836 995785 12047 995785 12047 995649 11918 995649 11918 995713 12171 995713 12171 995713 12171 995713 12171
si6_m4Dr2_m625.01 6 993408 11289 993097 39784 995052 11791 995157 25979 995462 12507 995462 12752 995775 13422 995775 13422 995675 13749 995675 13749 995672 13859 995672 13859 995713 14170 995713 14170 995713 14170 995713 14170
si6_m4Dr2_m625.06 6 993937 11193 994009 39221 995363 11160 995293 23583 995647 11818 995647 11885 995633 12550 995633 12550 995774 12734 995774 12734 995840 12889 995840 12889 995713 12995 995713 12995 995713 12995 995713 12995
si6_m4Dr2_m625.00 6 994265 8898 994305 33564 995373 9993 995386 20083 995673 10868 995673 10873 995673 11586 995673 11586 995597 11893 995597 11893 995765 12113 995765 12113 995713 12059 995713 12059 995713 12059 995713 12059
si6_m4Dr2_m625.03 6 994072 11095 993909 38436 995424 11055 995390 24236 995610 12092 995610 12148 995757 12669 995757 12669 995731 13004 995731 13004 995705 13048 995705 13048 995713 13198 995713 13198 995713 13198 995713 13198
si6_m4Dr2_m625.02 6 994664 10751 994601 38435 995341 10925 995341 23537 995653 11655 995653 11734 995713 12288 995713 12288 995770 12391 995770 12391 995792 12374 995792 12374 995713 12478 995713 12478 995713 12478 995713 12478
si6_m4Dr2_m625.07 6 994073 10842 994004 36928 995291 11149 995319 23252 995571 11651 995571 11698 995669 12595 995669 12595 995643 12838 995643 12838 995614 12819 995614 12819 995713 12750 995713 12750 995713 12750 995713 12750
si6_m4Dr2_m625.04 6 994561 11137 994462 40435 995541 11244 995564 23958 995701 11952 995701 12011 995584 12409 995584 12409 995753 12768 995753 12768 995767 12810 995767 12810 995713 12769 995713 12769 995713 12769 995713 12769
si2_m4D_m1296.01 5 994778 13902 994778 44300 995298 15262 995298 39466 995265 15964 995265 15964 995422 16090 995422 16090 995422 16090 995422 16090 995422 16090 995422 16090 995422 16090 995422 16090 995422 16090 995422 16090
si2_m4D_m1296.08 5 992507 19508 992443 69913 994620 17909 994690 41205 995175 18482 995175 18482 995144 19314 995144 19314 995315 19807 995315 19807 995422 19917 995422 19917 995422 19917 995422 19917 995422 19917 995422 19917
si2_m4D_m1296.06 5 994813 13489 994813 44018 995397 15497 995397 39855 995322 16035 995322 16035 995422 16023 995422 16023 995422 16023 995422 16023 995422 16023 995422 16023 995422 16023 995422 16023 995422 16023 995422 16023
si2_m4D_m1296.05 5 992292 21718 992202 71159 994679 18569 994574 47374 995185 19259 995185 19259 995330 20284 995330 20284 995366 20386 995366 20386 995422 20454 995422 20454 995422 20454 995422 20454 995422 20454 995422 20454
si2_m4D_m1296.09 5 992803 21149 992731 71031 994875 18667 994735 46391 995370 18692 995370 18692 995265 19541 995265 19541 995286 19855 995286 19855 995422 19993 995422 19993 995422 19993 995422 19993 995422 19993 995422 19993
si2_m4D_m1296.03 5 994845 13770 994845 44366 995288 15495 995288 39568 995290 15672 995290 15672 995422 16137 995422 16137 995422 16137 995422 16137 995422 16137 995422 16137 995422 16137 995422 16137 995422 16137 995422 16137
si2_m4D_m1296.07 5 992824 20330 992611 70974 994725 17153 994804 40074 995198 17921 995198 17921 995397 18748 995397 18748 995372 19093 995372 19093 995422 19145 995422 19145 995422 19145 995422 19145 995422 19145 995422 19145
si2_m4D_m1296.02 5 993143 19722 992961 63873 994837 18574 994832 45934 995309 19100 995309 19100 995343 19601 995343 19601 995375 19814 995375 19814 995422 19922 995422 19922 995422 19922 995422 19922 995422 19922 995422 19922
si2_m4D_m1296.04 5 993158 20234 992944 68790 995009 17995 994931 45198 995259 18981 995259 18981 995283 19645 995283 19645 995357 20125 995357 20125 995422 19810 995422 19810 995422 19810 995422 19810 995422 19810 995422 19810
si2_m4D_m1296.00 5 992404 20547 992616 73231 994538 17831 994556 42609 995207 18853 995207 18853 995350 20063 995350 20063 995356 20470 995356 20470 995422 20510 995422 20510 995422 20510 995422 20510 995422 20510 995422 20510
si4_b03_m800.05 3 995665 9235 995665 21499 995665 9235 995665 15347 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235 995665 9235
si4_b03_m800.00 3 995665 9292 995665 21646 995665 9292 995665 15455 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292 995665 9292
