instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g2-g101 11 219 220 220 221 221 221 220 223
g2-g102 11 258 259 259 262 259 259 257 261
g2-g103 11 362 371 356 448 357 357 360 359
g2-g104 11 417 429 439 440 493 544 465 469
g2-g105 11 421 433 445 446 447 446 447 445
g2-g106 11 869 880 882 885 920 990 884 885
g2-g107 11 767 878 805 802 802 807 806 801
g2-g108 11 898 919 935 938 1063 937 937 937
g2-g109 11 1020 1036 1039 1029 1032 1031 1038 1042
g2-g110 11 2214 2169 2165 2163 2217 2215 2210 2179
g2-g111 11 1295 1312 1331 1352 1352 1341 1374 1425
g2-g112 11 1855 1980 1887 1930 1961 1967 1931 1960
g2-g51 11 3 4 4 4 4 4 4 4
g2-g52 11 2 2 3 3 3 3 3 3
g2-g53 11 4 5 5 5 5 4 4 4
g2-g54 11 8 8 8 8 8 8 8 8
g2-g55 11 7 7 7 7 7 7 7 7
g2-g56 11 8 8 8 8 8 8 12 9
g2-g57 11 3 8 318 5 4 4 4 4
g2-g61 11 12 8 12 12 8 8 8 12
g2-g62 11 14 15 15 15 15 15 15 15
g2-g63 11 23 22 33 33 33 33 33 30
g2-g64 11 77 76 76 76 77 77 78 77
g2-g65 11 22 21 22 22 21 21 22 34
g2-g67 11 20 14 14 14 14 14 14 14
g2-g68 11 57 86 58 77 72 74 58 58
g2-g69 11 16 17 17 17 24 17 17 19
g2-g70 11 13 13 13 13 13 13 20 14
g2-g71 11 24 17 17 17 17 17 17 19
g2-g72 11 13 13 20 14 14 14 14 14
g2-g74 11 36 39 39 39 39 39 39 39
g2-g75 11 76 76 78 90 78 78 78 78
g2-g76 11 238 237 239 240 238 239 240 240
g2-g77 11 437 436 545 438 438 438 436 437
g2-g78 11 44 44 44 44 44 44 45 70
g2-g79 11 33 34 34 33 34 34 35 35
g2-g80 11 51 35 32 31 31 31 43 43
g2-g81 11 104 105 104 104 105 105 105 107
g2-g83 11 133 84 84 85 103 105 107 86
g2-g84 11 990 986 1019 985 985 983 1014 985
g2-g85 11 62 73 71 73 72 72 51 72
g2-g87 11 80 81 81 103 90 82 84 121
g2-g88 11 128 118 126 85 127 118 130 126
g2-g89 11 57 58 76 72 72 75 75 70
g2-g90 11 115 116 131 131 132 132 134 149
g2-g91 11 165 179 122 186 154 122 122 122
g2-g92 11 136 137 137 137 138 137 139 138
g2-g94 11 169 169 169 170 170 170 171 168
g2-g95 11 127 136 149 149 149 148 148 149
g2-g96 11 131 140 150 150 150 151 152 150
g2-g97 11 133 141 213 151 152 166 153 151
g2-g98 11 144 152 159 158 160 158 160 176
g2-g99 11 144 152 159 159 158 159 158 159
g20-g100 11 171 193 236 174 174 173 173 257
g20-g101 11 244 248 246 248 362 350 253 36118
g20-g102 11 284 282 286 288 286 288 286 286452
g20-g103 11 480 385 385 392 386 449 482 1000003
g20-g104 11 488 491 492 492 492 493 509 1000004
g20-g105 11 520 497 494 496 495 502 515 1000005
g20-g106 11 997 974 1076 1099 978 988 2921 1000006
g20-g107 11 883 888 888 888 889 928 1006 1000018
g20-g108 11 1054 1063 1041 1063 1051 1047 1211 1000018
g20-g109 11 1107 1111 1113 1100 1143 1115 1150 163207
g20-g110 11 2408 2415 2446 2517 2573 2691 7183 1000003
g20-g111 11 1455 1436 1462 1459 1479 1461 3863 1000008
g20-g112 11 2206 2157 2259 2114 2135 2116 2162 809409
g20-g51 11 5 6 6 6 6 6 5 1000000
g20-g52 11 4 4 5 4 5 5 5 1969
g20-g53 11 5 6 6 6 6 6 6 157556
g20-g54 11 11 11 11 11 11 11 12 99162
g20-g55 11 11 10 10 15 10 10 10 30289
g20-g56 11 17 17 11 11 11 12 12 126988
g20-g57 11 8 7 7 7 7 11 9 8
g20-g61 11 11 11 11 11 11 11 10 1135
g20-g62 11 19 18 26 26 26 18 18 38377
g20-g63 11 27 27 27 28 29 29 41319 1000000
g20-g64 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g20-g65 11 25 25 25 25 25 25 30 510154
g20-g67 11 18 18 18 18 18 26 24 2734
g20-g68 11 483 13226 29456 69350 248972 1000000 1000000 1000000
g20-g69 11 21 21 30 21 22 22 26 5972
g20-g70 11 26 18 18 18 18 18 17 232
g20-g71 11 21 21 21 21 21 21 20 9221
g20-g72 11 26 27 26 26 26 26 18 2129
g20-g74 11 43 43 43 44 44 44 45 700891
g20-g75 11 119 104 115 127 140 153 1341 1000000
g20-g76 11 271 296 320 346 385 447 6458 1000000
g20-g77 11 476 511 529 558 592 634 12381 1000000
g20-g78 11 78 66 49 49 50 51 88 1000000
g20-g79 11 53 39 39 39 39 39 44 69466
g20-g80 11 38 38 38 38 38 55 53 69
g20-g81 11 114 114 114 114 115 124 156 1000001
g20-g83 11 112 95 145 95 151 146 153 837094
g20-g84 11 1104 1118 1183 1251 1309 1389 13998 1000001
g20-g85 11 59 60 59 59 61 60 90 266
g20-g87 11 91 92 109 92 93 94 105 322221
g20-g88 11 95 96 95 96 96 105 111 707080
g20-g89 11 72 68 68 68 68 68 68 282
g20-g90 11 131 132 132 132 132 132 141 102793
g20-g91 11 150 139 139 157 175 148 140 70613
g20-g92 11 154 235 172 234 156 156 157 76388
g20-g94 11 189 191 192 192 192 193 198 71909
g20-g95 11 184 172 179 173 173 172 173 2966
g20-g96 11 182 255 186 175 174 175 175 4974
g20-g97 11 173 174 175 174 175 174 174 3497
g20-g98 11 181 182 182 183 183 183 183 18230
g20-g99 11 181 183 183 183 184 183 183 18460
g21-g100 11 173 174 175 174 176 174 174 174
g21-g101 11 247 250 249 249 250 249 249 249
g21-g102 11 281 287 300 287 287 287 287 287
g21-g103 11 383 386 388 387 385 385 385 387
g21-g104 11 489 492 495 493 494 494 493 494
g21-g105 11 495 496 499 497 498 500 499 521
g21-g106 11 967 976 973 975 976 974 1073 1019
g21-g107 11 891 895 922 915 893 900 892 896
g21-g108 11 1044 1098 1037 1037 1166 1036 1038 1043
g21-g109 11 1105 1110 1112 1113 1117 1170 1124 1124
g21-g110 11 2270 2285 2300 2228 2331 2283 2308 2305
g21-g111 11 1666 1504 1475 1479 1470 1477 1529 1562
g21-g112 11 2148 2117 2144 2119 2184 2128 2137 2174
g21-g51 11 7 7 7 8 7 8 7 8
g21-g52 11 6 6 8 8 8 8 8 8
g21-g53 11 7 7 7 7 10 7 7 7
g21-g54 11 13 13 13 13 13 13 13 18
g21-g55 11 17 17 17 17 17 17 17 12
g21-g56 11 14 19 13 13 14 13 13 13
g21-g57 11 10 13 9 10 10 9 10 10
g21-g61 11 14 13 13 13 13 13 13 13
g21-g62 11 21 21 20 29 21 20 30 29
g21-g63 11 29 39 28 40 29 29 39 33
g21-g64 11 88 87 87 92 94 99 6985 1000000
g21-g65 11 28 27 27 27 27 27 27 29
g21-g67 11 28 28 20 21 20 20 20 20
g21-g68 11 64 64 64 64 64 64 64 64
g21-g69 11 23 23 23 23 23 23 23 23
g21-g70 11 20 20 20 20 20 20 20 26
g21-g71 11 34 34 23 34 34 34 35 23
g21-g72 11 19 19 19 19 19 19 19 19
g21-g74 11 44 45 44 44 44 44 44 44
g21-g75 11 86 102 88 87 88 88 88 188
g21-g76 11 308 292 315 339 376 446 494 725
g21-g77 11 477 509 543 573 603 634 797 1099
g21-g78 11 50 50 60 56 64 78 50 75
g21-g79 11 40 41 61 40 41 41 42 62
g21-g80 11 50 49 39 39 39 39 55 48
g21-g81 11 115 182 115 116 186 116 117 119
g21-g83 11 112 131 97 97 97 97 98 99
g21-g84 11 1063 1163 1228 1329 1374 1437 1807 2540
g21-g85 11 61 89 86 61 61 61 62 70
g21-g87 11 93 93 94 120 93 142 104 94
g21-g88 11 96 96 96 96 96 97 97 97
g21-g89 11 69 70 70 70 70 70 100 70
g21-g90 11 134 135 135 135 135 134 136 135
g21-g91 11 151 138 139 179 140 139 140 214
g21-g92 11 155 246 247 246 177 195 249 158
g21-g94 11 191 193 193 192 192 193 192 192
g21-g95 11 181 220 183 173 173 173 220 256
g21-g96 11 174 176 175 176 174 270 227 194
g21-g97 11 174 244 188 176 176 176 176 184
g21-g98 11 182 184 184 184 184 183 184 275
g21-g99 11 271 185 185 185 185 185 185 187
g22-g100 11 175 192 214 243 284 310 1000002 1000001
g22-g101 11 367 380 409 434 461 472 1000003 1000005
g22-g102 11 400 449 494 501 505 510 1000004 1000005
g22-g103 11 543 574 593 586 601 612 1000002 1000003
g22-g104 11 598 656 1000004 1000005 1000002 1000002 1000001 1000009
g22-g105 11 604 660 1000001 1000001 1000002 1000003 1000002 1000005
g22-g106 11 1296 1000004 1000004 1000002 1000008 1000011 1000007 1000008
g22-g107 11 1096 1232 1000005 1000016 1000002 1000003 1000002 1000008
g22-g108 11 1291 1000019 1000002 1000015 1000002 1000015 1000009 1000008
g22-g109 11 1518 1711 1774 1902 2026 3385 1000010 1000009
g22-g110 11 3218 3383 3610 3870 4538 4836 1000005 1000003
g22-g111 11 1995 1000014 1000008 1000002 1000012 1000016 1000008 1000008
g22-g112 11 2527 2618 2865 3050 3215 10730 1000012 1000003
g22-g51 11 5 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g22-g52 11 4 7 5 5 6 11 1000000 1000000
g22-g53 11 8 15 41 151 1000000 1000000 1000000 1000000
g22-g54 11 15 16 17 19 22 26 1000000 1000000
g22-g55 11 15 16 16 17 27 32 1000000 1000000
g22-g56 11 16 16 18 20 24 27 1000000 1000000
g22-g57 11 7 6 7 7 9 10 14122 1000000
g22-g61 11 14 17 18 19 21 1201 1000000 1000000
g22-g62 11 21 22 23 26 28 32 1000000 1000000
g22-g63 11 313 4465 1000000 1000000 1000000 1000000 1000000 1000000
g22-g64 11 893708 1000000 1000000 1000000 1000000 1000000 206 1268
g22-g65 11 40 39 39 39 39 69 1000000 1000000
g22-g67 11 23 27 30 32 34 35 1000000 1000000
g22-g68 11 3437 14179 1000000 1000000 1000000 1000000 4161 360
g22-g69 11 42 49 35 37 39 1898 1000000 1000000
g22-g70 11 18 21 24 27 30 34 549077 1000000
g22-g71 11 28 33 35 37 39 2025 1000000 1000000
g22-g72 11 19 20 21 22 318 4665 1000000 1000000
g22-g74 11 47 49 52 57 63 70 1000000 1000000
g22-g75 11 103 110 116 124 133 143 1000000 1000000
g22-g76 11 276 288 297 308 319 331 1000000 1000000
g22-g77 11 472 490 498 502 516 530 1000000 1000000
g22-g78 11 79 91 101 114 128 140 1000000 1000000
g22-g79 11 50 57 61 65 70 84 1000000 1000001
g22-g80 11 38 40 61 47 70 74 250982 1000000
g22-g81 11 174 182 237 187 189 317 1000001 1000001
g22-g83 11 163 175 175 175 174 299 1000000 1000000
g22-g84 11 1115 1126 1096 1159 1187 1157 1000001 1000000
g22-g85 11 62 76 87 103 112 118 562995 1000000
g22-g87 11 124 137 148 163 186 224 1000001 1000000
g22-g88 11 138 152 167 186 216 251 1000000 1000000
g22-g89 11 78 96 127 142 132 142 1000000 1000002
g22-g90 11 224 224 241 355 260 461 1000001 1000002
g22-g91 11 160 183 204 216 236 759 1000001 1000001
g22-g92 11 182 210 238 250 273 1365 1000001 1000002
g22-g94 11 268 311 331 349 364 600 1000004 1000002
g22-g95 11 179 194 208 231 364 167823 1000001 1000001
g22-g96 11 184 201 216 239 361 1000001 1000002 1000001
g22-g97 11 184 202 218 240 279 1000001 1000001 1000001
g22-g98 11 203 231 247 284 1000001 1000001 1000001 1000001
g22-g99 11 203 227 247 284 1000002 1000001 1000001 1000001
g23-g100 11 310 323 291 386 276 412 858 1000004
g23-g101 11 319 360 384 427 447 458 1000003 1000001
g23-g102 11 392 450 479 483 485 496 1000001 1000003
g23-g103 11 554 574 581 590 592 605 1000001 1000001
g23-g104 11 703 686 766 806 2349 1000004 2054 1000003
g23-g105 11 610 691 735 787 2363 1000002 7865 1000002
g23-g106 11 1264 1392 1490 2518 88885 1000005 2373 2222
g23-g107 11 1096 1237 1302 1538 75276 1000002 2767 1000009
g23-g108 11 1291 1443 1523 1893 103542 1000003 23245 1000011
g23-g109 11 1395 1578 1700 1911 2047 2045 1000008 1000005
g23-g110 11 3169 3285 3422 3589 3793 3963 1000005 1000011
g23-g111 11 1835 2048 2258 3602 109893 1000011 3695 1000009
g23-g112 11 2539 2791 2897 2993 3147 3326 1000017 1000020
g23-g51 11 6 7 85712 1000000 1000000 1000000 1000000 12
g23-g52 11 5 5 6 6 6 7 1000000 1000000
g23-g53 11 7 8 8 9 9 530 1000000 13
g23-g54 11 16 16 24 17 18 19 1000000 1000000
g23-g55 11 15 16 16 17 17 18 1000000 1000000
g23-g56 11 17 17 17 18 19 29 1000000 1000000
g23-g57 11 8 8 9 10 11 11 16827 1000000
g23-g61 11 14 15 17 19 21 21 1000000 1000000
g23-g62 11 23 23 24 25 26 29 1000000 1000000
g23-g63 11 39 43 83 8631 1000000 1000000 1000000 87
g23-g64 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 35945
g23-g65 11 39 57 57 39 59 55 1000000 1000000
g23-g67 11 23 26 28 31 33 34 1000000 1000000
g23-g68 11 83 478 1240 1000000 1000000 1000000 1000000 86
g23-g69 11 26 31 34 36 39 40 1000000 1000000
g23-g70 11 30 24 25 39 41 43 1000000 1000000
g23-g71 11 26 31 34 37 39 41 1000000 1000000
g23-g72 11 20 24 28 29 31 33 1000000 1000000
g23-g74 11 78 91 58 61 64 65 1000000 1000000
g23-g75 11 122 134 121 128 136 165 1000000 1000000
g23-g76 11 282 322 320 330 342 356 1000000 1000000
g23-g77 11 500 594 538 538 555 562 1000000 1000000
g23-g78 11 71 81 84 84 87 97 1000000 1000000
g23-g79 11 72 62 65 67 68 70 1000001 1000000
g23-g80 11 60 49 54 58 61 97 46819 1000000
g23-g81 11 171 178 183 186 191 193 1000000 1000000
g23-g83 11 151 175 193 176 176 178 1000001 1000000
g23-g84 11 1073 1171 1191 1190 1211 1281 1000000 1000001
g23-g85 11 119 114 153 121 126 110 290 1000000
g23-g87 11 123 141 146 152 163 178 1000000 1000000
g23-g88 11 131 151 157 164 172 187 1000001 1000000
g23-g89 11 102 103 130 141 126 138 318 1000001
g23-g90 11 177 210 240 259 258 277 1000001 1000001
g23-g91 11 180 193 204 212 368 242 1000001 1000001
g23-g92 11 194 253 234 244 256 282 1000001 1000001
g23-g94 11 249 294 319 342 373 377 1000003 1000002
g23-g95 11 194 226 248 263 277 288 1000001 1000001
g23-g96 11 200 232 252 268 281 296 1000001 1000001
g23-g97 11 199 231 253 267 281 296 1000001 1000002
g23-g98 11 215 259 272 289 304 320 1000001 1000001
g23-g99 11 216 250 272 297 311 319 1000003 1000002
g24-g100 11 316 366 372 403 402 1000002 1000002 440
g24-g101 11 498 777 506 514 1000001 1000001 1000001 541
g24-g102 11 841 545 545 553 1000002 1000003 1000001 577
g24-g103 11 643 649 645 651 1000002 1000003 1000001 679
g24-g104 11 894 994 1044 1114 1000005 1236 1315 1112
g24-g105 11 895 993 16513 1145 1155 1240 1285 1107
g24-g106 11 1728 1834 1899 2011 2465 2201 2078 1907
g24-g107 11 1564 1729 1801 1949 2030 2116 2199 1932
g24-g108 11 1810 2165 2090 2259 1000003 2459 2653 2252
g24-g109 11 2155 2180 2176 1000006 1000002 1000009 1000005 2222
g24-g110 11 3532 3663 3920 1000004 1000012 1000002 1000008 3609
g24-g111 11 2516 2721 2857 2980 3294 3386 3445 3007
g24-g112 11 3574 3698 3937 1000011 1000016 1000016 4226 4015
g24-g51 11 11 9 10 10296 13 11 11 10
g24-g52 11 6 7 8 10 1000000 1000000 1000000 31
g24-g53 11 10 11 11 12 11 11 16 11
g24-g54 11 20 20 22 37 1000000 1000000 1000000 333
g24-g55 11 20 19 20 26 1000000 1000000 1000000 23
g24-g56 11 21 21 23 26 1000000 1000000 1000000 177
g24-g57 11 12 14 15 17 3733 26463 1000000 36
g24-g61 11 24 23 23 1000000 1000000 1000000 1006 40
g24-g62 11 31 31 33 38 44 1000000 1000000 55
g24-g63 11 101 48 1000000 47 61 48 45 46
g24-g64 11 1000000 75220 7600 3303 3627 3774 100 109
g24-g65 11 43 41 41 1000000 1000000 1000000 368 51
g24-g67 11 40 38 38 38 1000000 1000000 1000000 43
g24-g68 11 86 86 86 87 86 87 86 87
g24-g69 11 41 44 44 1000000 1000000 1000000 48 57
g24-g70 11 50 36 38 45 306589 1000000 1000000 55
g24-g71 11 41 44 44 1000000 1000000 1000000 70 86
g24-g72 11 33 60 1000000 1000000 1000000 4383 102 70
g24-g74 11 82 1000000 1000000 1000000 1000000 1000000 1000000 87
g24-g75 11 113 124 131 1000000 1000000 1000000 1000000 21760
g24-g76 11 1120 1000000 1000000 1000000 1000000 1000000 1000000 7006
g24-g77 11 2120 1000000 1000000 1000000 1000000 1000000 1000000 486
g24-g78 11 90 101 110 119 1000000 1000000 1000000 96
g24-g79 11 79 82 85 131 1000000 1000000 1000000 99
g24-g80 11 65 80 84 5577 1000001 1000000 5761 143
g24-g81 11 196 202 202 260 1000001 1000000 1603 215
g24-g83 11 178 186 187 1000000 1000001 1000000 1000001 195
g24-g84 11 2664 1000001 1000000 1000001 1000001 1000000 1000001 1067
g24-g85 11 131 137 141 151 1000000 1000001 1000001 162
g24-g87 11 297 298 195 239 1000001 1000000 1000000 437
g24-g88 11 204 196 208 248 1000001 1000001 1000000 198
g24-g89 11 148 156 165 168 1000000 1000001 1000001 198
g24-g90 11 271 278 282 1000001 1000000 1000001 1000001 292
g24-g91 11 254 269 280 1000001 1000001 1000001 314 300
g24-g92 11 296 312 326 1000001 1000001 1000000 374 348
g24-g94 11 390 406 408 549 1000001 1000001 1000001 424
g24-g95 11 302 388 416 441 467 546 612 477
g24-g96 11 322 396 529 502 1054 554 615 478
g24-g97 11 329 395 423 454 1000001 543 602 475
g24-g98 11 352 409 437 467 491 546 579 472
g24-g99 11 352 410 436 467 491 547 578 502
g25-g100 11 328 360 401 351 351 381 1000001 523
g25-g101 11 438 454 461 471 493 506 1000003 544
g25-g102 11 484 508 523 530 540 546 1000001 611
g25-g103 11 620 633 633 665 636 646 1000002 679
g25-g104 11 1158 30522 1000002 1000004 1000005 2202 1452 1101
g25-g105 11 853 30179 1000003 1000003 1000001 2292 1547 1121
g25-g106 11 1617 1000002 1000013 260664 1000006 15702 2396 1889
g25-g107 11 1495 147871 1000004 1652 1000013 6314 2625 1899
g25-g108 11 1798 1000009 1000016 1956 1000002 16200 2972 2208
g25-g109 11 1902 1972 1929 2091 2151 2232 1000006 2260
g25-g110 11 3440 3581 3918 4115 4646 5170 1000002 3605
g25-g111 11 2440 1000003 1000002 318603 1000008 20850 3918 3028
g25-g112 11 3372 3442 3449 3464 3523 3612 1000013 3885
g25-g51 11 11600 1000000 1000000 1000000 14 69020 17 15
g25-g52 11 6 7 7 7 7 8 1000000 79
g25-g53 11 8 10 20 43 1000000 1000000 31567 11
g25-g54 11 28 27 26 20 34 38 1000000 384
g25-g55 11 18 18 18 18 19 20 1000000 34
g25-g56 11 28 28 20 22 24 27 1000000 316
g25-g57 11 14 14 14 14 14 14 145644 22
g25-g61 11 20 29 20 21 22 22 1000000 27
g25-g62 11 29 28 29 30 31 33 1000000 37
g25-g63 11 63 232 1487 94363 1000000 1000000 64 46
g25-g64 11 334523 1000000 1000000 110871 12240 399758 9434 100
g25-g65 11 59 54 41 41 41 41 1000000 64
g25-g67 11 32 33 34 35 36 38 1000000 44
g25-g68 11 473 7741 35573 70444 514049 1000000 199082 107
g25-g69 11 36 38 39 40 41 43 1000000 58
g25-g70 11 49 52 34 34 35 36 1000000 56
g25-g71 11 37 38 39 40 42 43 1000000 58
g25-g72 11 38 67 42 43 49 198 835 63
g25-g74 11 67 71 73 74 76 79 1000000 87
g25-g75 11 115 125 132 140 150 160 1000000 35265
g25-g76 11 307 304 315 328 338 356 1000000 14194
g25-g77 11 503 522 519 520 534 577 1000000 490
g25-g78 11 82 88 98 111 129 148 1000000 97
g25-g79 11 88 84 90 79 79 79 1000000 115
g25-g80 11 116 124 120 128 128 83 1000000 136
g25-g81 11 189 195 196 198 199 200 1000001 215
g25-g83 11 171 184 184 185 185 185 1000000 219
g25-g84 11 1079 1143 1117 1129 1191 1274 1000001 1080
g25-g85 11 120 128 130 129 130 135 1000001 164
g25-g87 11 163 180 188 272 193 212 1000001 980
g25-g88 11 247 176 182 194 213 240 1000001 675
g25-g89 11 137 143 143 145 148 155 1000000 182
g25-g90 11 238 248 276 268 274 277 1000001 290
g25-g91 11 238 249 250 252 257 266 1000001 303
g25-g92 11 286 287 320 323 342 372 1000003 350
g25-g94 11 346 359 366 376 388 394 1000002 425
g25-g95 11 319 344 348 350 353 408 1000001 472
g25-g96 11 350 347 350 354 356 490224 101925 475
g25-g97 11 327 347 352 354 1000002 1000001 627 505
g25-g98 11 343 358 365 366 1000001 1000001 449519 603
g25-g99 11 337 357 362 367 1000001 1000002 449867 494
g26-g100 11 225 283 306 311 316 342 624 1000003
g26-g101 11 363 433 442 453 469 516 9329 1000003
g26-g102 11 452 482 500 514 528 546 1000001 1000002
g26-g103 11 591 618 622 626 640 657 1000002 1000001
g26-g104 11 674 784 828 891 1000002 1000002 12146 1000003
g26-g105 11 680 792 837 898 1000002 1000008 12466 1000002
g26-g106 11 1404 1561 1674 5213 1000009 1000009 86562 2441
g26-g107 11 1215 1400 1466 1851 1000004 1000005 188319 7411
g26-g108 11 1445 1630 1714 11512 1000006 1000016 251857 1000007
g26-g109 11 1561 1888 1919 1964 2112 2110 41183 1000002
g26-g110 11 3328 3492 3519 3792 4026 4356 1000012 1000013
g26-g111 11 2036 2310 2471 6524 1000007 1000006 107896 1000011
g26-g112 11 2835 3129 3284 3342 3467 3554 1000012 1000017
g26-g51 11 7 1347 199584 1000000 1000000 1000000 1000000 13
g26-g52 11 5 6 6 7 7 7 1000000 1000000
g26-g53 11 8 9 9 10 19 12078 165 21
g26-g54 11 18 17 18 19 20 22 1000000 1000000
g26-g55 11 17 17 25 27 27 25 1000000 1000000
g26-g56 11 18 18 19 20 31 33 1000000 1000000
g26-g57 11 9 10 12 12 13 13 21 1000000
g26-g61 11 16 19 20 21 21 22 1000000 1000000
g26-g62 11 37 26 27 28 29 44 1000000 1000000
g26-g63 11 43 49 540 5072 1000000 1000000 3396 76
g26-g64 11 1000001 1000000 1000000 1000000 1000000 1000000 1000000 64944
g26-g65 11 42 41 41 42 42 42 1000000 1000000
g26-g67 11 26 32 32 33 35 38 786 1000000
g26-g68 11 85 16922 261895 1000000 1000000 1000000 1000000 91
g26-g69 11 30 37 38 39 41 42 1000000 1000000
g26-g70 11 36 29 31 46 49 35 431 1000000
g26-g71 11 30 37 39 40 41 42 1000000 1000000
g26-g72 11 23 31 34 36 38 38 1000000 1000000
g26-g74 11 92 100 65 86 86 74 1000000 1000000
g26-g75 11 157 121 130 139 145 152 1000000 1000000
g26-g76 11 363 307 321 335 347 356 1000000 1000000
g26-g77 11 488 512 526 538 549 565 1000000 1000000
g26-g78 11 79 85 86 90 133 111 1000000 1000000
g26-g79 11 61 71 73 75 78 80 1000000 1000000
g26-g80 11 46 60 68 71 73 75 114 1000000
g26-g81 11 183 194 195 199 214 206 1000000 1000001
g26-g83 11 162 182 186 187 186 189 1000000 1000001
g26-g84 11 1107 1202 1197 1194 1168 1186 1000001 1000000
g26-g85 11 83 108 113 117 128 132 333 1000000
g26-g87 11 144 159 164 179 177 192 1000001 1000000
g26-g88 11 152 168 183 178 189 225 1000000 1000001
g26-g89 11 102 121 131 140 144 150 486 1000001
g26-g90 11 210 244 251 260 271 274 18309 1000001
g26-g91 11 195 222 233 243 251 259 1000001 1000001
g26-g92 11 224 258 343 283 291 300 1000001 1000001
g26-g94 11 285 345 359 369 381 392 1000002 1000001
g26-g95 11 215 312 298 311 321 337 1000001 1000002
g26-g96 11 221 279 304 316 326 338 1000001 1000001
g26-g97 11 222 280 304 316 326 338 1000001 1000001
g26-g98 11 241 299 321 333 345 378 1000001 1000001
g26-g99 11 242 300 332 334 347 380 1000001 1000002
g27-g100 11 209 248 268 285 325 338 403 1000002
g27-g101 11 320 394 423 469 472 486 835 1000001
g27-g102 11 372 475 484 553 527 565 2061 1000001
g27-g103 11 572 593 607 632 646 653 67669 1000001
g27-g104 11 602 711 766 819 856 908 1000001 1000004
g27-g105 11 603 743 771 823 885 934 1000007 1000001
g27-g106 11 1258 1467 1550 1615 1669 2228 1000002 2475
g27-g107 11 1087 1277 1367 1540 1511 1708 1000004 1000008
g27-g108 11 1274 1492 1594 1693 1763 2118 1000007 1000010
